,R0_25c04,R1_25c04,C1_25c04,R2_25c04,C2_25c04,Wo1_0_25c04,Wo1_1_25c04
0,0.3335804626814465,0.5887514770365515,0.0010614145439580029,0.5887514770365515,2.3226988165388014,180.06457679979178,0.017087131742954526
1,0.33832670561929773,0.4237892585980193,0.018891228940063946,0.4237892585980193,2.4006787767359414,180.6505503001663,0.001068605325816887
2,0.3390815025875458,0.4268326124877364,0.01885850873553209,0.4268326124877364,2.435316562599448,182.44310856110306,0.001054643255456819
3,0.3405419522178617,0.42738877915225654,0.019088713230835688,0.42738877915225654,2.4610691418614765,183.17287731692863,0.0010655514105223788
4,0.34140828656487726,0.42759000538746716,0.01935878881113146,0.42759000538746716,2.3220773886897517,162.99685492685524,0.0010743688872354054
5,0.34128741036873567,0.4252496774157577,0.019306168173970243,0.4252496774157577,2.4336429247384834,181.20254468924298,0.0010695281066952847
6,0.34184940725188895,0.42643448343819806,0.01965491932740968,0.42643448343819806,2.411656624682533,177.82016410930976,0.001084123533909739
7,0.3421753637163686,0.4310091501762794,0.019736884748672003,0.4310091501762794,2.4650648608750267,180.5277890821006,0.0010858443234186487
8,0.3426061428980515,0.4331340409193562,0.019958126857155766,0.4331340409193562,2.3869724395767777,165.39841562549154,0.0010858252861086625
9,0.3431996147369921,0.43459748656265207,0.020041368548682124,0.43459748656265207,2.453453540034418,178.04823392105396,0.0011045015555698622
10,0.3420183908951678,0.4296009945760141,0.020140574479630878,0.4296009945760141,2.498067750143212,183.60278052752503,0.0010985087946517446
11,0.3424234310219227,0.42701885561851693,0.020355892647271286,0.42701885561851693,2.4648147846178703,175.69522190032416,0.0011107656720060958
12,0.34247530583402885,0.42987529627019155,0.020373945382497694,0.42987529627019155,2.49441265033606,182.62829404753188,0.0011065175574107495
13,0.34260462169366024,0.4301778909553198,0.020614959825108085,0.4301778909553198,2.378050960619144,166.2254674355862,0.0011166894255348406
14,0.34251413593038016,0.4299840728828016,0.020734385179596634,0.4299840728828016,2.5249622066661543,183.96242988778621,0.0011231681897949312
15,0.3426861098660355,0.43191647357999874,0.02109214411528273,0.43191647357999874,2.377680457500294,162.3517472067687,0.0011299352136464036
16,0.3408459481185925,0.600340325858275,0.0011165109744410105,0.600340325858275,2.3441972590262017,166.1848078512346,0.018919078429610398
17,0.34229034500607985,0.42445213421925476,0.021145063599351817,0.42445213421925476,2.4923785133171963,182.80615058887892,0.0011354368704187248
18,0.342315060568427,0.42708404374832015,0.021250627492183666,0.42708404374832015,2.3972634194485485,167.72701933204863,0.0011346868868000323
19,0.34243115497343507,0.42873226939053793,0.02147731309047403,0.42873226939053793,2.5426605863883034,184.71888237288323,0.0011451044829346513
20,0.3415075602412567,0.4300687057730003,0.02171319503761284,0.4300687057730003,2.5040709623036626,179.8408266199055,0.0011475078095659302
21,0.34102652119956545,0.6013237596602812,0.0011357308653076354,0.6013237596602812,2.387556252227993,165.28792816795388,0.019480562548289417
22,0.3409510189680524,0.5946400811836862,0.0011477014298861123,0.5946400811836862,2.330763847927147,162.44440873157015,0.019759473735186356
23,0.3411978351031676,0.4197920486307301,0.021871781796740847,0.4197920486307301,2.465810567975599,173.04182551996814,0.0011558504461776117
24,0.3413574636493821,0.42405944637921317,0.022125944786193775,0.42405944637921317,2.497511166077285,179.66401176878128,0.0011587611692944985
25,0.3418012419052181,0.4236874390564973,0.02229893900010074,0.4236874390564973,2.504532840523668,180.94817993296346,0.0011662308085195942
26,0.34096918464966147,0.5984466974549326,0.001158132222643591,0.5984466974549326,2.4679590246187875,180.8387680949337,0.020212609103738476
27,0.341657314251555,0.4211224697476043,0.022522710818418345,0.4211224697476043,2.466909479436345,172.18895788754276,0.001173629166387781
28,0.3416388444585289,0.4197858536526686,0.022684019916270677,0.4197858536526686,2.490737093450044,181.264647802008,0.0011820613283832146
29,0.34277612717257044,0.42415744127382776,0.02287555278827929,0.42415744127382776,2.5337507811327966,182.46351739780891,0.001188062566483386
30,0.34247229421822795,0.4257385674632019,0.022970644094455914,0.4257385674632019,2.472136533023381,170.07355804803285,0.0011864457992265892
31,0.3439231565281207,0.4323704512580534,0.023227853993500223,0.4323704512580534,2.440380616597848,168.54193872581104,0.001202223552949756
32,0.34489443734952663,0.43386575592731913,0.023315294142698353,0.43386575592731913,2.5588490236070798,181.53909173700342,0.0012081007637439567
33,0.34299747696763094,0.42588769128804244,0.0234068524373036,0.42588769128804244,2.4970330198838844,178.42364682010447,0.001206121285625575
34,0.34262838494792347,0.5998599623570666,0.0012025288399302616,0.5998599623570666,2.359489455403469,163.16376486799518,0.021064899475633902
35,0.3437287558167413,0.4259628212220121,0.023575922179455783,0.4259628212220121,2.580636010384242,184.73655789461625,0.0012118865823842013
36,0.34331011948438717,0.4303029812139935,0.023774831313520584,0.4303029812139935,2.5533452320193515,181.74979290889257,0.0012167118407428522
37,0.3433573815888504,0.4296984563610604,0.023692891741632943,0.4296984563610604,2.5962393341630015,184.274102785133,0.0012148582059814512
38,0.342802097431936,0.61059929493283,0.001215192625622652,0.61059929493283,2.3938715466149114,162.55278032754575,0.021517761989861012
39,0.3429658649172177,0.4237938954709202,0.024078360913921546,0.4237938954709202,2.5120331216241887,179.45376190043504,0.0012266065107071511
40,0.3430639439615339,0.4214936216228555,0.02414264902503284,0.4214936216228555,2.5726319841393455,184.31695288490417,0.0012335533859661211
41,0.3431384988712754,0.42405066664451296,0.024323620796356162,0.42405066664451296,2.4778324434560277,169.10151766268098,0.0012322668258961961
42,0.3434427336461913,0.42501583411248867,0.02439310602035031,0.42501583411248867,2.551311834921085,181.85272614445438,0.0012353021005368442
43,0.3435504185852823,0.42443496883264736,0.024489870536854415,0.42443496883264736,2.572794622627535,183.69718108306319,0.0012413931127875394
44,0.3434982378218584,0.4221772241811184,0.024747033607270697,0.4221772241811184,2.396410027814076,162.64713219195227,0.001253274950156048
45,0.3415645395673266,0.4141841207752798,0.024741662559063123,0.4141841207752798,2.5031285930196754,179.25279898364354,0.0012460691625555177
46,0.34092834180708104,0.41238332301696423,0.02469575290144628,0.41238332301696423,2.497052155697605,178.25046404982407,0.0012385611032611115
47,0.341309087118025,0.414866567610968,0.02477396098854683,0.414866567610968,2.5004675044108433,173.74790968651502,0.0012447561378976302
48,0.3420786237981522,0.4152283086055703,0.025075487866734143,0.4152283086055703,2.5242229248975483,181.30027891588193,0.0012557841910381445
49,0.3410352297374627,0.41446429965670156,0.02514678539129165,0.41446429965670156,2.36664708813144,159.39909285111176,0.0012513407666365107
50,0.3415187295480063,0.41297475147943913,0.025153213104861027,0.41297475147943913,2.5508473689705875,181.54763683308516,0.0012612732787711726
51,0.34106705352814454,0.4118346991686502,0.025204306801666267,0.4118346991686502,2.4836526845330917,177.84114676027863,0.0012552487412100552
52,0.34127181476106216,0.4127841022767788,0.025483224529814066,0.4127841022767788,2.4213202146279666,164.4622552170522,0.0012634897591668349
53,0.3409436084194511,0.5897147331740836,0.00125489849626569,0.5897147331740836,2.455245367679267,176.9649046596481,0.022750091867448155
54,0.34138257472310596,0.41454970548052883,0.025605125303052857,0.41454970548052883,2.529082548106735,180.73461313497313,0.0012616450615853972
55,0.3418562724907224,0.4134868438340844,0.025563710320516384,0.4134868438340844,2.5381833773946565,181.44444536501788,0.001267534269998771
56,0.34219922220027355,0.4109786603410936,0.025848327078190337,0.4109786603410936,2.3742669387808015,161.14728263150832,0.0012829360504437348
